genus,species,accession,phenotype,antibiotic,measurement_value,assign_phenotype,recategorized_MIC
Streptococcus,pneumoniae,ERR069709,Intermediate,ERY,0.5,Susceptible,0.5
Streptococcus,pneumoniae,ERR069710,Intermediate,ERY,0.5,Susceptible,0.5
Streptococcus,pneumoniae,ERR069712,Susceptible,ERY,0.06,Susceptible,0.06
Streptococcus,pneumoniae,ERR069713,Susceptible,ERY,0.06,Susceptible,0.06
Streptococcus,pneumoniae,ERR069714,Intermediate,ERY,0.5,Susceptible,0.5
Streptococcus,pneumoniae,ERR069716,Susceptible,ERY,0.06,Susceptible,0.06
Streptococcus,pneumoniae,ERR069720,Intermediate,ERY,0.5,Susceptible,0.5
Streptococcus,pneumoniae,ERR069724,Intermediate,ERY,0.5,Susceptible,0.5
Streptococcus,pneumoniae,ERR069725,Intermediate,ERY,0.5,Susceptible,0.5
Streptococcus,pneumoniae,ERR069732,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069733,Resistant,ERY,1.0,Resistant,1.0
Streptococcus,pneumoniae,ERR069734,Resistant,ERY,1.0,Resistant,1.0
Streptococcus,pneumoniae,ERR069735,Resistant,ERY,1.0,Resistant,1.0
Streptococcus,pneumoniae,ERR069740,Resistant,ERY,1.0,Resistant,1.0
Streptococcus,pneumoniae,ERR069741,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069744,Resistant,ERY,1.0,Resistant,1.0
Streptococcus,pneumoniae,ERR069747,Resistant,ERY,1.0,Resistant,1.0
Streptococcus,pneumoniae,ERR069748,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069749,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069755,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069757,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069759,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069760,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069761,Intermediate,ERY,0.5,Susceptible,0.5
Streptococcus,pneumoniae,ERR069762,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069765,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069766,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069767,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069773,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069777,Resistant,ERY,1.0,Resistant,1.0
Streptococcus,pneumoniae,ERR069780,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069781,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069782,Susceptible,ERY,0.06,Susceptible,0.06
Streptococcus,pneumoniae,ERR069786,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069789,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069791,Susceptible,ERY,0.25,Susceptible,0.25
Streptococcus,pneumoniae,ERR069792,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069793,Resistant,ERY,1.0,Resistant,1.0
Streptococcus,pneumoniae,ERR069796,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069799,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069801,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069806,Susceptible,ERY,0.06,Susceptible,0.06
Streptococcus,pneumoniae,ERR069809,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069812,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069813,Resistant,ERY,1.0,Resistant,1.0
Streptococcus,pneumoniae,ERR069815,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069817,Resistant,ERY,1.0,Resistant,1.0
Streptococcus,pneumoniae,ERR069819,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069820,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069822,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069824,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069830,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069835,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069837,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,ERR069838,Resistant,ERY,1.0,Resistant,1.0
Streptococcus,pneumoniae,ERR069842,Resistant,ERY,1.0,Resistant,1.0
Streptococcus,pneumoniae,ERR069843,Resistant,ERY,1.0,Resistant,1.0
Staphylococcus,aureus,ERR1069824,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1069828,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1069833,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1069836,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1069837,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1069847,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1069871,Resistant,ERY,,Resistant,
Staphylococcus,aureus,ERR1069877,Intermediate,ERY,,Susceptible,
Staphylococcus,aureus,ERR1069883,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1069887,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1069892,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1069937,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1069939,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1069942,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1069971,Resistant,ERY,,Resistant,
Staphylococcus,aureus,ERR1069975,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1069976,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1069982,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1069985,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1069995,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1070008,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1070011,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1070024,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1070032,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1070042,Resistant,ERY,,Resistant,
Staphylococcus,aureus,ERR1070066,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1070067,Susceptible,ERY,,Susceptible,
Staphylococcus,aureus,ERR1070103,Susceptible,ERY,,Susceptible,
Neisseria,gonorrhoeae,ERR1143670,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,ERR1143686,Resistant,TET,16.0,Resistant,16.0
Salmonella,enterica,ERR1197666,Resistant,GEN,28.0,Resistant,32.0
Salmonella,enterica,ERR1197668,Resistant,GEN,26.0,Resistant,32.0
Salmonella,enterica,ERR1197669,Resistant,GEN,26.0,Resistant,32.0
Salmonella,enterica,ERR1197670,Resistant,GEN,26.0,Resistant,32.0
Salmonella,enterica,ERR1197672,Resistant,GEN,28.0,Resistant,32.0
Salmonella,enterica,ERR1197677,Resistant,GEN,26.0,Resistant,32.0
Salmonella,enterica,ERR1197682,Resistant,GEN,24.0,Resistant,32.0
Salmonella,enterica,ERR1197694,Resistant,GEN,26.0,Resistant,32.0
Klebsiella,pneumoniae,ERR1218574,Resistant,GEN,16.0,Resistant,16.0
Klebsiella,pneumoniae,ERR1218738,Resistant,GEN,16.0,Resistant,16.0
Klebsiella,pneumoniae,ERR1218765,Resistant,GEN,16.0,Resistant,16.0
Klebsiella,pneumoniae,ERR1218772,Resistant,GEN,16.0,Resistant,16.0
Klebsiella,pneumoniae,ERR1218779,Susceptible,GEN,1.0,Susceptible,1.0
Streptococcus,pneumoniae,ERR124220,Susceptible,ERY,0.032,Susceptible,0.06
Streptococcus,pneumoniae,ERR124222,Resistant,ERY,256.0,Resistant,64.0
Streptococcus,pneumoniae,ERR124223,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR124225,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR124226,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR124227,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR124233,Resistant,ERY,256.0,Resistant,64.0
Streptococcus,pneumoniae,ERR124237,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR124238,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR124239,Resistant,ERY,256.0,Resistant,64.0
Streptococcus,pneumoniae,ERR124243,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR124244,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR124247,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR124249,Resistant,ERY,256.0,Resistant,64.0
Streptococcus,pneumoniae,ERR124250,Resistant,ERY,6.0,Resistant,8.0
Streptococcus,pneumoniae,ERR124251,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR124252,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR124253,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR124256,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR124258,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR124265,Susceptible,ERY,0.032,Susceptible,0.06
Streptococcus,pneumoniae,ERR124267,Resistant,ERY,6.0,Resistant,8.0
Streptococcus,pneumoniae,ERR124269,Susceptible,ERY,0.047,Susceptible,0.06
Streptococcus,pneumoniae,ERR124271,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR124272,Resistant,ERY,256.0,Resistant,64.0
Streptococcus,pneumoniae,ERR124274,Resistant,ERY,256.0,Resistant,64.0
Streptococcus,pneumoniae,ERR124277,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR124278,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR124279,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR124281,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR124286,Intermediate,ERY,0.5,Susceptible,0.5
Streptococcus,pneumoniae,ERR124294,Intermediate,ERY,0.38,Susceptible,0.5
Streptococcus,pneumoniae,ERR124299,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR124300,Resistant,ERY,32.0,Resistant,32.0
Streptococcus,pneumoniae,ERR124302,Susceptible,ERY,0.047,Susceptible,0.06
Streptococcus,pneumoniae,ERR124303,Resistant,ERY,3.0,Resistant,4.0
Streptococcus,pneumoniae,ERR124308,Susceptible,ERY,0.047,Susceptible,0.06
Streptococcus,pneumoniae,ERR124311,Susceptible,ERY,0.047,Susceptible,0.06
Streptococcus,pneumoniae,ERR124317,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR124319,Intermediate,ERY,0.5,Susceptible,0.5
Streptococcus,pneumoniae,ERR129029,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129031,Resistant,ERY,256.0,Resistant,64.0
Streptococcus,pneumoniae,ERR129036,Resistant,ERY,256.0,Resistant,64.0
Streptococcus,pneumoniae,ERR129037,Susceptible,ERY,0.047,Susceptible,0.06
Streptococcus,pneumoniae,ERR129038,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129041,Susceptible,ERY,0.047,Susceptible,0.06
Streptococcus,pneumoniae,ERR129042,Susceptible,ERY,0.047,Susceptible,0.06
Streptococcus,pneumoniae,ERR129044,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129047,Susceptible,ERY,0.032,Susceptible,0.06
Streptococcus,pneumoniae,ERR129049,Resistant,ERY,256.0,Resistant,64.0
Streptococcus,pneumoniae,ERR129051,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129055,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR129060,Resistant,ERY,256.0,Resistant,64.0
Streptococcus,pneumoniae,ERR129063,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR129066,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129067,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129073,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR129076,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129079,Susceptible,ERY,0.032,Susceptible,0.06
Streptococcus,pneumoniae,ERR129082,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR129090,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR129092,Resistant,ERY,3.0,Resistant,4.0
Streptococcus,pneumoniae,ERR129093,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129095,Resistant,ERY,256.0,Resistant,64.0
Streptococcus,pneumoniae,ERR129098,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR129099,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129104,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129106,Resistant,ERY,12.0,Resistant,16.0
Streptococcus,pneumoniae,ERR129108,Resistant,ERY,6.0,Resistant,8.0
Streptococcus,pneumoniae,ERR129117,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129118,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129134,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129135,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR129136,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR129139,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR129140,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR129142,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR129144,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129152,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129158,Susceptible,ERY,0.047,Susceptible,0.06
Streptococcus,pneumoniae,ERR129160,Resistant,ERY,4.0,Resistant,4.0
Streptococcus,pneumoniae,ERR129161,Susceptible,ERY,0.032,Susceptible,0.06
Streptococcus,pneumoniae,ERR129163,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129169,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129171,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR129172,Susceptible,ERY,0.047,Susceptible,0.06
Streptococcus,pneumoniae,ERR129176,Susceptible,ERY,0.032,Susceptible,0.06
Streptococcus,pneumoniae,ERR129177,Susceptible,ERY,0.032,Susceptible,0.06
Streptococcus,pneumoniae,ERR129179,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR129185,Resistant,ERY,2.0,Resistant,2.0
Streptococcus,pneumoniae,ERR129187,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR129188,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR129193,Resistant,ERY,256.0,Resistant,64.0
Streptococcus,pneumoniae,ERR129195,Resistant,ERY,12.0,Resistant,16.0
Streptococcus,pneumoniae,ERR129198,Resistant,ERY,256.0,Resistant,64.0
Streptococcus,pneumoniae,ERR129201,Susceptible,ERY,0.094,Susceptible,0.12
Streptococcus,pneumoniae,ERR129204,Intermediate,ERY,0.64,Susceptible,0.5
Streptococcus,pneumoniae,ERR129205,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129208,Susceptible,ERY,0.064,Susceptible,0.06
Streptococcus,pneumoniae,ERR129215,Susceptible,ERY,0.047,Susceptible,0.06
Escherichia,coli,ERR1359224,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,ERR1407278,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,ERR1407279,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,ERR1407280,Susceptible,GEN,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,ERR1447948,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR1448254,Susceptible,TET,0.25,Susceptible,0.25
Salmonella,enterica,ERR1877610,Resistant,GEN,24.0,Resistant,32.0
Salmonella,enterica,ERR1877999,Resistant,GEN,26.0,Resistant,32.0
Salmonella,enterica,ERR1878020,Resistant,GEN,24.0,Resistant,32.0
Salmonella,enterica,ERR1878055,Resistant,GEN,26.0,Resistant,32.0
Salmonella,enterica,ERR1878068,Resistant,GEN,24.0,Resistant,32.0
Salmonella,enterica,ERR1878071,Resistant,GEN,24.0,Resistant,32.0
Escherichia,coli,ERR1912619,Susceptible,GEN,2.0,Susceptible,2.0
Neisseria,gonorrhoeae,ERR191730,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191734,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191737,Resistant,TET,16.0,Resistant,16.0
Neisseria,gonorrhoeae,ERR191738,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191739,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,ERR191741,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191746,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191749,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,ERR191750,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191753,Resistant,TET,16.0,Resistant,16.0
Neisseria,gonorrhoeae,ERR191756,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191758,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191760,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191761,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191762,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,ERR191763,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191764,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191766,Resistant,TET,16.0,Resistant,16.0
Neisseria,gonorrhoeae,ERR191768,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191770,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,ERR191772,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191773,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191774,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191775,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191776,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191779,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,ERR191781,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191783,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191785,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191786,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191788,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191789,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191790,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191793,Resistant,TET,32.0,Resistant,32.0
Neisseria,gonorrhoeae,ERR191795,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191797,Resistant,TET,32.0,Resistant,32.0
Neisseria,gonorrhoeae,ERR191798,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191799,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,ERR191800,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191802,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,ERR191803,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,ERR191804,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191805,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191807,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,ERR191809,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191810,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,ERR191811,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191812,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191817,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,ERR191818,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191819,Resistant,TET,32.0,Resistant,32.0
Neisseria,gonorrhoeae,ERR191821,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,ERR191822,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191823,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,ERR191824,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,ERR191825,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,ERR2133894,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133895,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133896,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133897,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133898,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133899,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133900,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133901,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133902,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133903,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133904,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133905,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133906,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133907,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133908,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133909,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133910,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133911,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133912,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133913,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133914,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133915,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133916,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133917,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133918,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133919,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133920,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133921,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133922,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133923,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133924,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133925,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133926,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133927,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133928,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133929,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133930,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133931,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133932,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133933,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133934,Susceptible,TET,0.08,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133935,Susceptible,TET,0.04,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133936,Susceptible,TET,0.04,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133937,Susceptible,TET,0.04,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133938,Susceptible,TET,0.04,Susceptible,0.06
Neisseria,gonorrhoeae,ERR2133939,Susceptible,TET,0.04,Susceptible,0.06
