genus	species	accession	genome	ani	new_genus	phenotype	antibiotic	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_platform	testing_standard	testing_standard_year	publication	isolation_source	isolation_country	collection_date	scientific_name_CAMDA	scientific_name_NCBI	scientific_name_Antibiogram	status	status_reference
Neisseria	gonorrhoeae	ERR2133902	ENA_SAMEA104313207	0.997	Neisseria	Susceptible	TET	<=	0.08	mg/L	Broth dilution	NA	CLSI	2013	29247013	Rectal	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR1661236	ENA_SAMN03201582	0.998	Neisseria	Susceptible	TET	NA	0.25	mg/L	Broth dilution	NA	CLSI	2013	25378573	NA	Canada	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827231	ENA_SAMN07351163	0.997	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR191801	ENA_SAMEA1690471	0.997	Neisseria	Susceptible	TET	NA	0.25	mg/L	Broth dilution	NA	CLSI	2013	24462211	urethra	USA	NA	Neisseria gonorrhoeae	NA	Neisseria gonorrhoeae	Matched_Antibiogram	Verify_sources
Neisseria	gonorrhoeae	ERR191801	ENA_SAMEA1690471	0.997	Neisseria	Resistant	TET	NA	2	mg/L	Broth dilution	NA	CLSI	2013	24462211	urethra	USA	NA	Neisseria gonorrhoeae	NA	Neisseria gonorrhoeae	Matched_Antibiogram	Verify_sources
Neisseria	gonorrhoeae	ERR363647	ENA_SAMEA2160883	0.997	Neisseria	Susceptible	TET	NA	0.125	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Pakistan	NA	Neisseria gonorrhoeae	NA	Neisseria gonorrhoeae	Matched_Antibiogram	Verify_sources
Neisseria	gonorrhoeae	SRR5827183	ENA_SAMN07351022	0.997	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827306	ENA_SAMN07350989	0.997	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR388449	NA	NA	NA	Susceptible	TET	NA	0.19	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Thailand	NA	Neisseria gonorrhoeae	NA	NA	Missing_All	No_sources
Neisseria	gonorrhoeae	ERR449510	ENA_SAMEA2201918	0.997	Neisseria	Susceptible	TET	NA	0.19	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Guinea-Bissau	NA	Neisseria gonorrhoeae	NA	Neisseria gonorrhoeae	Matched_Antibiogram	Verify_sources
Neisseria	gonorrhoeae	SRR1661177	ENA_SAMN03201523	0.998	Neisseria	Susceptible	TET	NA	0.25	mg/L	Broth dilution	NA	CLSI	2013	25378573	Other	Canada	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827213	ENA_SAMN07351157	0.998	Neisseria	Susceptible	TET	NA	0.25	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827184	ENA_SAMN07351182	0.997	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR976912	ENA_SAMEA3497570	0.997	Neisseria	Susceptible	TET	NA	0.25	mg/L	Broth dilution	NA	CLSI	2013	29701830	NA	Kenya	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827157	ENA_SAMN07350968	0.997	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR388327	NA	NA	NA	Susceptible	TET	NA	0.016	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Belarus	NA	Neisseria gonorrhoeae	NA	NA	Missing_All	No_sources
Neisseria	gonorrhoeae	ERR2133900	ENA_SAMEA104313205	0.997	Neisseria	Susceptible	TET	<=	0.08	mg/L	Broth dilution	NA	CLSI	2013	29247013	Rectal	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR1661260	ENA_SAMN03201606	0.997	Neisseria	Susceptible	TET	NA	0.25	mg/L	Broth dilution	NA	CLSI	2013	25378573	NA	Canada	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827087	ENA_SAMN07351145	0.997	Neisseria	Susceptible	TET	NA	0.25	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827341	ENA_SAMN07351287	0.996	Neisseria	Susceptible	TET	NA	0.06	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827023	ENA_SAMN07351173	0.998	Neisseria	Susceptible	TET	NA	0.06	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827152	ENA_SAMN07350965	0.997	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR352786	NA	NA	NA	Susceptible	TET	NA	0.125	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Malaysia	NA	Neisseria gonorrhoeae	NA	NA	Missing_All	No_sources
Neisseria	gonorrhoeae	SRR5827197	ENA_SAMN07351229	0.997	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827137	ENA_SAMN07351271	0.997	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR2133912	ENA_SAMEA104313217	0.997	Neisseria	Susceptible	TET	<=	0.08	mg/L	Broth dilution	NA	CLSI	2013	29247013	Rectal	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827370	ENA_SAMN07351339	0.998	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR2133932	ENA_SAMEA104313237	0.997	Neisseria	Susceptible	TET	<=	0.08	mg/L	Broth dilution	NA	CLSI	2013	29247013	Pharyngeal	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR350032	NA	NA	NA	Susceptible	TET	NA	0.125	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Slovenia	NA	Neisseria gonorrhoeae	NA	NA	Missing_All	No_sources
Neisseria	gonorrhoeae	SRR1661239	ENA_SAMN03201585	0.998	Neisseria	Susceptible	TET	NA	0.25	mg/L	Broth dilution	NA	CLSI	2013	25378573	NA	Canada	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR2133931	ENA_SAMEA104313236	0.997	Neisseria	Susceptible	TET	<=	0.08	mg/L	Broth dilution	NA	CLSI	2013	29247013	urethra	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR352792	NA	NA	NA	Susceptible	TET	NA	0.125	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Philippines	NA	Neisseria gonorrhoeae	NA	NA	Missing_All	No_sources
Neisseria	gonorrhoeae	SRR5827126	ENA_SAMN07351010	0.998	Neisseria	Susceptible	TET	NA	0.25	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827354	ENA_SAMN07351079	0.998	Neisseria	Susceptible	TET	NA	0.03	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR449468	ENA_SAMEA2201876	0.996	Neisseria	Susceptible	TET	NA	0.125	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Viet Nam	NA	Neisseria gonorrhoeae	NA	Neisseria gonorrhoeae	Matched_Antibiogram	Verify_sources
Neisseria	gonorrhoeae	SRR1661162	ENA_SAMN03201508	0.998	Neisseria	Susceptible	TET	NA	0.125	mg/L	Broth dilution	NA	CLSI	2013	25378573	NA	Canada	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR191779	ENA_SAMEA1690453	0.998	Neisseria	Susceptible	TET	NA	0.25	mg/L	Broth dilution	NA	CLSI	2013	24462211	urethra	USA	NA	Neisseria gonorrhoeae	NA	Neisseria gonorrhoeae	Matched_Antibiogram	Verify_sources
Neisseria	gonorrhoeae	SRR5827116	ENA_SAMN07351306	0.998	Neisseria	Susceptible	TET	NA	0.25	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR388306	NA	NA	NA	Susceptible	TET	NA	0.25	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Slovenia	NA	Neisseria gonorrhoeae	NA	NA	Missing_All	No_sources
Neisseria	gonorrhoeae	ERR2133947	ENA_SAMEA104313252	0.996	Neisseria	Susceptible	TET	<=	0.04	mg/L	Broth dilution	NA	CLSI	2013	29247013	Rectal	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR363584	ENA_SAMEA2163471	0.997	Neisseria	Susceptible	TET	NA	0.125	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Japan	NA	Neisseria gonorrhoeae	NA	Neisseria gonorrhoeae	Matched_Antibiogram	Verify_sources
Neisseria	gonorrhoeae	SRR5827217	ENA_SAMN07351153	0.998	Neisseria	Susceptible	TET	NA	0.25	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR2133925	ENA_SAMEA104313230	0.997	Neisseria	Susceptible	TET	<=	0.08	mg/L	Broth dilution	NA	CLSI	2013	29247013	Pharyngeal	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827154	ENA_SAMN07350967	0.997	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR2133923	ENA_SAMEA104313228	0.997	Neisseria	Susceptible	TET	<=	0.08	mg/L	Broth dilution	NA	CLSI	2013	29247013	Rectal	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR2133897	ENA_SAMEA104313202	0.997	Neisseria	Susceptible	TET	<=	0.08	mg/L	Broth dilution	NA	CLSI	2013	29247013	urethra	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827299	ENA_SAMN07351205	0.997	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR388437	NA	NA	NA	Susceptible	TET	NA	0.125	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Malaysia	NA	Neisseria gonorrhoeae	NA	NA	Missing_All	No_sources
Neisseria	gonorrhoeae	SRR5827288	ENA_SAMN07351087	0.997	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827264	ENA_SAMN07351261	0.998	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR2133896	ENA_SAMEA104313201	0.997	Neisseria	Susceptible	TET	<=	0.08	mg/L	Broth dilution	NA	CLSI	2013	29247013	Rectal	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR2133904	ENA_SAMEA104313209	0.997	Neisseria	Susceptible	TET	<=	0.08	mg/L	Broth dilution	NA	CLSI	2013	29247013	Pharyngeal	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR2133908	ENA_SAMEA104313213	0.997	Neisseria	Susceptible	TET	<=	0.08	mg/L	Broth dilution	NA	CLSI	2013	29247013	Rectal	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR1661180	ENA_SAMN03201526	0.997	Neisseria	Susceptible	TET	NA	0.25	mg/L	Broth dilution	NA	CLSI	2013	25378573	Cervix	Canada	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827240	ENA_SAMN07351020	0.998	Neisseria	Susceptible	TET	NA	0.25	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR2133906	ENA_SAMEA104313211	0.997	Neisseria	Susceptible	TET	<=	0.08	mg/L	Broth dilution	NA	CLSI	2013	29247013	Rectal	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR388398	NA	NA	NA	Susceptible	TET	NA	0.094	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Slovenia	NA	Neisseria gonorrhoeae	NA	NA	Missing_All	No_sources
Neisseria	gonorrhoeae	ERR485168	ENA_SAMEA2201955	0.998	Neisseria	Susceptible	TET	NA	0.25	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	United Kingdom	NA	Neisseria gonorrhoeae	NA	Neisseria gonorrhoeae	Matched_Antibiogram	Verify_sources
Neisseria	gonorrhoeae	SRR5827145	ENA_SAMN07351263	0.997	Neisseria	Susceptible	TET	NA	0.25	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR352769	NA	NA	NA	Susceptible	TET	NA	0.125	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	China	NA	Neisseria gonorrhoeae	NA	NA	Missing_All	No_sources
Neisseria	gonorrhoeae	ERR363662	ENA_SAMEA2157800	0.997	Neisseria	Susceptible	TET	NA	0.19	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Bhutan	NA	Neisseria gonorrhoeae	NA	Neisseria gonorrhoeae	Matched_Antibiogram	Verify_sources
Neisseria	gonorrhoeae	ERR2133934	ENA_SAMEA104313239	0.997	Neisseria	Susceptible	TET	<=	0.08	mg/L	Broth dilution	NA	CLSI	2013	29247013	Rectal	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR449492	ENA_SAMEA2201900	0.997	Neisseria	Susceptible	TET	NA	0.094	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Tanzania	NA	Neisseria gonorrhoeae	NA	Neisseria gonorrhoeae	Matched_Antibiogram	Verify_sources
Neisseria	gonorrhoeae	ERR352767	NA	NA	NA	Susceptible	TET	NA	0.25	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	China	NA	Neisseria gonorrhoeae	NA	NA	Missing_All	No_sources
Neisseria	gonorrhoeae	SRR5827287	ENA_SAMN07351088	0.997	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827042	ENA_SAMN07350961	0.998	Neisseria	Susceptible	TET	NA	0.25	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR223696	ENA_SAMEA1690454	0.997	Neisseria	Susceptible	TET	NA	0.25	mg/L	Broth dilution	NA	CLSI	2013	24462211	urethra	USA	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR223696	ENA_SAMEA1690454	0.997	Neisseria	Resistant	TET	NA	4	mg/L	Broth dilution	NA	CLSI	2013	24462211	urethra	USA	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827081	ENA_SAMN07351326	0.998	Neisseria	Susceptible	TET	NA	0.25	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR388360	NA	NA	NA	Susceptible	TET	NA	0.008	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Poland	NA	Neisseria gonorrhoeae	NA	NA	Missing_All	No_sources
Neisseria	gonorrhoeae	SRR1661285	ENA_SAMN03201631	0.998	Neisseria	Susceptible	TET	NA	0.25	mg/L	Broth dilution	NA	CLSI	2013	25378573	Penis/Urethra	Canada	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827024	ENA_SAMN07351172	0.998	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR1661318	ENA_SAMN03201664	0.998	Neisseria	Susceptible	TET	NA	0.25	mg/L	Broth dilution	NA	CLSI	2013	25378573	Penis/Urethra	Canada	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR485167	ENA_SAMEA2201954	0.997	Neisseria	Susceptible	TET	NA	0.125	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Spain	NA	Neisseria gonorrhoeae	NA	Neisseria gonorrhoeae	Matched_Antibiogram	Verify_sources
Neisseria	gonorrhoeae	SRR5827352	ENA_SAMN07351135	0.997	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827222	ENA_SAMN07351297	0.997	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR388333	NA	NA	NA	Susceptible	TET	NA	0.25	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Slovenia	NA	Neisseria gonorrhoeae	NA	NA	Missing_All	No_sources
Neisseria	gonorrhoeae	SRR5827252	ENA_SAMN07350950	0.998	Neisseria	Susceptible	TET	NA	0.25	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827035	ENA_SAMN07351276	0.998	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR2133903	ENA_SAMEA104313208	0.997	Neisseria	Susceptible	TET	<=	0.08	mg/L	Broth dilution	NA	CLSI	2013	29247013	urethra	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR2133940	ENA_SAMEA104313245	0.996	Neisseria	Susceptible	TET	<=	0.04	mg/L	Broth dilution	NA	CLSI	2013	29247013	urethra	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR2133919	ENA_SAMEA104313224	0.997	Neisseria	Susceptible	TET	<=	0.08	mg/L	Broth dilution	NA	CLSI	2013	29247013	Pharyngeal	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR2133915	ENA_SAMEA104313220	0.997	Neisseria	Susceptible	TET	<=	0.08	mg/L	Broth dilution	NA	CLSI	2013	29247013	urethra	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827207	ENA_SAMN07351132	0.998	Neisseria	Susceptible	TET	NA	0.25	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR2133916	ENA_SAMEA104313221	0.997	Neisseria	Susceptible	TET	<=	0.08	mg/L	Broth dilution	NA	CLSI	2013	29247013	Pharyngeal	Australia	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827063	ENA_SAMN07351188	0.997	Neisseria	Susceptible	TET	NA	0.12	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	SRR5827303	ENA_SAMN07351211	0.998	Neisseria	Susceptible	TET	NA	0.25	mg/L	Agar dilution	NA	CLSI	2013	32602459	NA	New Zealand	NA	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Neisseria gonorrhoeae	Matched_NCBI_Antibiogram	Good_sources
Neisseria	gonorrhoeae	ERR363637	ENA_SAMEA2163371	0.997	Neisseria	Susceptible	TET	NA	0.016	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	India	NA	Neisseria gonorrhoeae	NA	Neisseria gonorrhoeae	Matched_Antibiogram	Verify_sources
Neisseria	gonorrhoeae	ERR363669	ENA_SAMEA2153491	0.997	Neisseria	Susceptible	TET	NA	0.25	mg/L	Disk diffusion	E-test	CLSI	2013	31358980	NA	Philippines	NA	Neisseria gonorrhoeae	NA	Neisseria gonorrhoeae	Matched_Antibiogram	Verify_sources
